word,kana,level,topic
そろそろ,そろそろ,N4,副詞
ほとんど,ほとんど,N4,副詞
かなり,かなり,N4,副詞
わざわざ,わざわざ,N4,副詞
うっかり,うっかり,N4,副詞
ちゃんと,ちゃんと,N4,副詞
きちんと,きちんと,N4,副詞
次々,つぎつぎ,N4,副詞
たまに,たまに,N4,副詞
いつのまにか,いつのまにか,N4,副詞
もちろん,もちろん,N4,副詞
確かに,たしかに,N4,副詞
特徴,とくちょう,N4,仕事
種類,しゅるい,N4,買い物
順番,じゅんばん,N4,様子
申し込み,もうしこみ,N4,仕事
面接,めんせつ,N4,仕事
履歴書,りれきしょ,N4,仕事
求人,きゅうじん,N4,仕事
残業,ざんぎょう,N4,仕事
休憩,きゅうけい,N4,仕事
出張,しゅっちょう,N4,仕事
転勤,てんきん,N4,仕事
昇進,しょうしん,N4,仕事
退職,たいしょく,N4,仕事
名字,みょうじ,N4,人
年齢,ねんれい,N4,人
性別,せいべつ,N4,人
国籍,こくせき,N4,人
身分証,みぶんしょう,N4,仕事
用紙,ようし,N4,仕事
印,しるし,N4,仕事
判子,はんこ,N4,仕事
署名,しょめい,N4,仕事
提出,ていしゅつ,N4,学校
締切,しめきり,N4,仕事
参考,さんこう,N4,仕事
確実,かくじつ,N4,様子
正確,せいかく,N4,様子
具体的,ぐたいてき,N4,様子
一般的,いっぱんてき,N4,様子
個人的,こじんてき,N4,様子
会議,かいぎ,N5,仕事
仕事,しごと,N5,仕事
会社,かいしゃ,N5,仕事
社長,しゃちょう,N5,仕事
部長,ぶちょう,N5,仕事
名前,なまえ,N5,仕事
電話,でんわ,N5,仕事
手紙,てがみ,N5,仕事
紙,かみ,N5,仕事
本,ほん,N5,学校
新聞,しんぶん,N5,学校
辞書,じしょ,N5,学校
学校,がっこう,N5,学校
先生,せんせい,N5,学校
学生,がくせい,N5,学校
教室,きょうしつ,N5,学校
宿題,しゅくだい,N5,学校
試験,しけん,N5,学校
質問,しつもん,N5,学校
言葉,ことば,N5,学校
時間,じかん,N5,時間
今日,きょう,N5,時間
明日,あした,N5,時間
昨日,きのう,N5,時間
毎日,まいにち,N5,時間
朝,あさ,N5,時間
昼,ひる,N5,時間
夜,よる,N5,時間
午前,ごぜん,N5,時間
午後,ごご,N5,時間
今週,こんしゅう,N5,時間
来年,らいねん,N5,時間
去年,きょねん,N5,時間
誕生日,たんじょうび,N5,時間
家,いえ,N5,家
部屋,へや,N5,家
台所,だいどころ,N5,家
風呂,ふろ,N5,家
窓,まど,N5,家
椅子,いす,N5,家
机,つくえ,N5,家
冷蔵庫,れいぞうこ,N5,家
洗濯,せんたく,N5,家
掃除,そうじ,N5,家
電気,でんき,N5,家
水,みず,N5,食べ物
お茶,おちゃ,N5,食べ物
ご飯,ごはん,N5,食べ物
肉,にく,N5,食べ物
魚,さかな,N5,食べ物
野菜,やさい,N5,食べ物
果物,くだもの,N5,食べ物
卵,たまご,N5,食べ物
店,みせ,N5,買い物
お金,おかね,N5,買い物
値段,ねだん,N5,買い物
切符,きっぷ,N5,買い物
荷物,にもつ,N5,買い物
服,ふく,N5,買い物
靴,くつ,N5,買い物
駅,えき,N5,交通
電車,でんしゃ,N5,交通
自転車,じてんしゃ,N5,交通
道,みち,N5,交通
病院,びょういん,N5,街
銀行,ぎんこう,N5,街
郵便局,ゆうびんきょく,N5,街
公園,こうえん,N5,街
天気,てんき,N5,自然
雨,あめ,N5,自然
雪,ゆき,N5,自然
山,やま,N5,自然
川,かわ,N5,自然
友達,ともだち,N5,人
家族,かぞく,N5,人
子ども,こども,N5,人
母,はは,N5,人
父,ちち,N5,人
体,からだ,N5,人
食べる,たべる,N5,動作
飲む,のむ,N5,動作
行く,いく,N5,動作
来る,くる,N5,動作
見る,みる,N5,動作
聞く,きく,N5,動作
話す,はなす,N5,動作
読む,よむ,N5,動作
書く,かく,N5,動作
買う,かう,N5,動作
始まる,はじまる,N5,動作
終わる,おわる,N5,動作
働く,はたらく,N5,動作
待つ,まつ,N5,動作
覚える,おぼえる,N5,動作
高い,たかい,N5,様子
忙しい,いそがしい,N5,様子
楽しい,たのしい,N5,様子
新しい,あたらしい,N5,様子
便利,べんり,N5,様子
静か,しずか,N5,様子
分かる,わかる,N5,動作
知る,しる,N5,動作
思う,おもう,N5,動作
言う,いう,N5,動作
帰る,かえる,N5,動作
乗る,のる,N5,動作
降りる,おりる,N5,動作
歩く,あるく,N5,動作
走る,はしる,N5,動作
泳ぐ,およぐ,N5,動作
遊ぶ,あそぶ,N5,動作
休む,やすむ,N5,動作
作る,つくる,N5,動作
使う,つかう,N5,動作
売る,うる,N5,動作
貸す,かす,N5,動作
借りる,かりる,N5,動作
返す,かえす,N5,動作
払う,はらう,N5,動作
送る,おくる,N5,動作
届く,とどく,N5,動作
開ける,あける,N5,動作
閉める,しめる,N5,動作
開く,あく,N5,動作
閉まる,しまる,N5,動作
つける,つける,N5,動作
消す,けす,N5,動作
起きる,おきる,N5,動作
寝る,ねる,N5,動作
着る,きる,N5,動作
脱ぐ,ぬぐ,N5,動作
履く,はく,N5,動作
浴びる,あびる,N5,動作
洗う,あらう,N5,動作
磨く,みがく,N5,動作
切る,きる,N5,動作
焼く,やく,N5,動作
煮る,にる,N5,動作
教える,おしえる,N5,動作
習う,ならう,N5,動作
勉強する,べんきょうする,N5,動作
練習する,れんしゅうする,N5,動作
忘れる,わすれる,N5,動作
答える,こたえる,N5,動作
見せる,みせる,N5,動作
探す,さがす,N5,動作
見つける,みつける,N5,動作
手伝う,てつだう,N5,動作
呼ぶ,よぶ,N5,動作
会う,あう,N5,動作
急ぐ,いそぐ,N5,動作
迷う,まよう,N5,動作
曲がる,まがる,N5,動作
渡る,わたる,N5,動作
止まる,とまる,N5,動作
止める,とめる,N5,動作
座る,すわる,N5,動作
立つ,たつ,N5,動作
入る,はいる,N5,動作
出る,でる,N5,動作
出す,だす,N5,動作
置く,おく,N5,動作
持つ,もつ,N5,動作
取る,とる,N5,動作
撮る,とる,N5,動作
落ちる,おちる,N5,動作
落とす,おとす,N5,動作
拾う,ひろう,N5,動作
捨てる,すてる,N5,動作
並ぶ,ならぶ,N5,動作
並べる,ならべる,N5,動作
押す,おす,N5,動作
引く,ひく,N5,動作
選ぶ,えらぶ,N5,動作
決める,きめる,N5,動作
始める,はじめる,N5,動作
続ける,つづける,N5,動作
やめる,やめる,N5,動作
頑張る,がんばる,N5,動作
困る,こまる,N5,動作
疲れる,つかれる,N5,動作
慣れる,なれる,N5,動作
生まれる,うまれる,N5,動作
住む,すむ,N5,動作
死ぬ,しぬ,N5,動作
降る,ふる,N5,自然
吹く,ふく,N5,自然
晴れる,はれる,N5,自然
曇る,くもる,N5,自然
光る,ひかる,N5,自然
鳴く,なく,N5,自然
飛ぶ,とぶ,N5,自然
泣く,なく,N5,動作
笑う,わらう,N5,動作
怒る,おこる,N5,動作
驚く,おどろく,N5,動作
喜ぶ,よろこぶ,N5,動作
頼む,たのむ,N5,動作
安い,やすい,N5,様子
大きい,おおきい,N5,様子
小さい,ちいさい,N5,様子
多い,おおい,N5,様子
少ない,すくない,N5,様子
長い,ながい,N5,様子
短い,みじかい,N5,様子
広い,ひろい,N5,様子
狭い,せまい,N5,様子
重い,おもい,N5,様子
軽い,かるい,N5,様子
強い,つよい,N5,様子
弱い,よわい,N5,様子
暑い,あつい,N5,様子
寒い,さむい,N5,様子
暖かい,あたたかい,N5,様子
涼しい,すずしい,N5,様子
熱い,あつい,N5,様子
冷たい,つめたい,N5,様子
おいしい,おいしい,N5,様子
甘い,あまい,N5,様子
辛い,からい,N5,様子
早い,はやい,N5,様子
速い,はやい,N5,様子
遅い,おそい,N5,様子
近い,ちかい,N5,様子
遠い,とおい,N5,様子
明るい,あかるい,N5,様子
暗い,くらい,N5,様子
優しい,やさしい,N5,様子
面白い,おもしろい,N5,様子
つまらない,つまらない,N5,様子
難しい,むずかしい,N5,様子
若い,わかい,N5,様子
古い,ふるい,N5,様子
汚い,きたない,N5,様子
白い,しろい,N5,色
黒い,くろい,N5,色
赤い,あかい,N5,色
青い,あおい,N5,色
痛い,いたい,N5,様子
眠い,ねむい,N5,様子
嬉しい,うれしい,N5,様子
有名,ゆうめい,N5,様子
親切,しんせつ,N5,様子
元気,げんき,N5,様子
大変,たいへん,N5,様子
大切,たいせつ,N5,様子
簡単,かんたん,N5,様子
上手,じょうず,N5,様子
下手,へた,N5,様子
暇,ひま,N5,様子
きれい,きれい,N5,様子
コーヒー,コーヒー,N5,食べ物
パン,パン,N5,食べ物
ケーキ,ケーキ,N5,食べ物
アイスクリーム,アイスクリーム,N5,食べ物
ジュース,ジュース,N5,食べ物
ビール,ビール,N5,食べ物
ミルク,ミルク,N5,食べ物
サラダ,サラダ,N5,食べ物
カレー,カレー,N5,食べ物
ラーメン,ラーメン,N5,食べ物
テレビ,テレビ,N5,家
ラジオ,ラジオ,N5,家
パソコン,パソコン,N5,仕事
カメラ,カメラ,N5,買い物
エアコン,エアコン,N5,家
シャワー,シャワー,N5,家
トイレ,トイレ,N5,家
ドア,ドア,N5,家
テーブル,テーブル,N5,家
ベッド,ベッド,N5,家
ホテル,ホテル,N5,街
レストラン,レストラン,N5,街
コンビニ,コンビニ,N5,街
スーパー,スーパー,N5,街
デパート,デパート,N5,街
バス,バス,N5,交通
タクシー,タクシー,N5,交通
エレベーター,エレベーター,N5,街
アパート,アパート,N5,家
シャツ,シャツ,N5,買い物
コート,コート,N5,買い物
ズボン,ズボン,N5,買い物
ネクタイ,ネクタイ,N5,買い物
セーター,セーター,N5,買い物
ハンカチ,ハンカチ,N5,買い物
ペン,ペン,N5,学校
ノート,ノート,N5,学校
カレンダー,カレンダー,N5,仕事
ボタン,ボタン,N5,仕事
カード,カード,N5,買い物
メール,メール,N5,仕事
ニュース,ニュース,N5,仕事
スポーツ,スポーツ,N5,趣味
サッカー,サッカー,N5,趣味
テニス,テニス,N5,趣味
ピアノ,ピアノ,N5,趣味
ギター,ギター,N5,趣味
プール,プール,N5,趣味
パーティー,パーティー,N5,趣味
クラス,クラス,N5,学校
テスト,テスト,N5,学校
アルバイト,アルバイト,N5,仕事
ページ,ページ,N5,学校
頭,あたま,N5,体
顔,かお,N5,体
目,め,N5,体
耳,みみ,N5,体
口,くち,N5,体
鼻,はな,N5,体
手,て,N5,体
足,あし,N5,体
指,ゆび,N5,体
歯,は,N5,体
髪,かみ,N5,体
首,くび,N5,体
背中,せなか,N5,体
兄,あに,N5,人
姉,あね,N5,人
弟,おとうと,N5,人
妹,いもうと,N5,人
祖父,そふ,N5,人
祖母,そぼ,N5,人
両親,りょうしん,N5,人
夫,おっと,N5,人
妻,つま,N5,人
息子,むすこ,N5,人
娘,むすめ,N5,人
男,おとこ,N5,人
女,おんな,N5,人
大人,おとな,N5,人
外国人,がいこくじん,N5,人
留学生,りゅうがくせい,N5,人
医者,いしゃ,N5,人
店員,てんいん,N5,人
運転手,うんてんしゅ,N5,人
空港,くうこう,N5,街
図書館,としょかん,N5,街
映画館,えいがかん,N5,街
大学,だいがく,N5,学校
高校,こうこう,N5,学校
小学校,しょうがっこう,N5,学校
事務所,じむしょ,N5,仕事
入口,いりぐち,N5,街
出口,でぐち,N5,街
隣,となり,N5,位置
間,あいだ,N5,位置
上,うえ,N5,位置
下,した,N5,位置
右,みぎ,N5,位置
左,ひだり,N5,位置
前,まえ,N5,位置
後ろ,うしろ,N5,位置
中,なか,N5,位置
外,そと,N5,位置
近く,ちかく,N5,位置
月曜日,げつようび,N5,時間
火曜日,かようび,N5,時間
水曜日,すいようび,N5,時間
木曜日,もくようび,N5,時間
金曜日,きんようび,N5,時間
土曜日,どようび,N5,時間
日曜日,にちようび,N5,時間
週末,しゅうまつ,N5,時間
今月,こんげつ,N5,時間
来月,らいげつ,N5,時間
先月,せんげつ,N5,時間
先週,せんしゅう,N5,時間
来週,らいしゅう,N5,時間
今年,ことし,N5,時間
毎週,まいしゅう,N5,時間
毎月,まいつき,N5,時間
毎年,まいとし,N5,時間
番号,ばんごう,N5,仕事
半分,はんぶん,N5,数
一つ,ひとつ,N5,数
二つ,ふたつ,N5,数
一人,ひとり,N5,数
二人,ふたり,N5,数
とても,とても,N5,副詞
たくさん,たくさん,N5,副詞
少し,すこし,N5,副詞
いつも,いつも,N5,副詞
よく,よく,N5,副詞
まだ,まだ,N5,副詞
もう,もう,N5,副詞
ちょっと,ちょっと,N5,副詞
すぐ,すぐ,N5,副詞
ゆっくり,ゆっくり,N5,副詞
ぜんぜん,ぜんぜん,N5,副詞
あまり,あまり,N5,副詞
たいてい,たいてい,N5,副詞
また,また,N5,副詞
もっと,もっと,N5,副詞
いちばん,いちばん,N5,副詞
ときどき,ときどき,N5,副詞
何,なに,N5,疑問詞
誰,だれ,N5,疑問詞
どこ,どこ,N5,疑問詞
いつ,いつ,N5,疑問詞
どう,どう,N5,疑問詞
どれ,どれ,N5,疑問詞
いくら,いくら,N5,疑問詞
いくつ,いくつ,N5,疑問詞
どんな,どんな,N5,疑問詞
傘,かさ,N5,持ち物
鍵,かぎ,N5,持ち物
財布,さいふ,N5,持ち物
時計,とけい,N5,持ち物
眼鏡,めがね,N5,持ち物
帽子,ぼうし,N5,持ち物
かばん,かばん,N5,持ち物
箱,はこ,N5,持ち物
袋,ふくろ,N5,持ち物
皿,さら,N5,家
コップ,コップ,N5,家
箸,はし,N5,家
スプーン,スプーン,N5,家
ナイフ,ナイフ,N5,家
鏡,かがみ,N5,家
写真,しゃしん,N5,趣味
絵,え,N5,趣味
地図,ちず,N5,持ち物
雑誌,ざっし,N5,趣味
切手,きって,N5,街
封筒,ふうとう,N5,仕事
鉛筆,えんぴつ,N5,学校
消しゴム,けしゴム,N5,学校
庭,にわ,N5,家
門,もん,N5,家
階段,かいだん,N5,家
壁,かべ,N5,家
棚,たな,N5,家
米,こめ,N5,食べ物
砂糖,さとう,N5,食べ物
塩,しお,N5,食べ物
醤油,しょうゆ,N5,食べ物
牛乳,ぎゅうにゅう,N5,食べ物
お酒,おさけ,N5,食べ物
氷,こおり,N5,食べ物
弁当,べんとう,N5,食べ物
料理,りょうり,N5,食べ物
食事,しょくじ,N5,食べ物
食べ物,たべもの,N5,食べ物
飲み物,のみもの,N5,食べ物
朝ご飯,あさごはん,N5,食べ物
昼ご飯,ひるごはん,N5,食べ物
晩ご飯,ばんごはん,N5,食べ物
お菓子,おかし,N5,食べ物
風,かぜ,N5,自然
空,そら,N5,自然
星,ほし,N5,自然
月,つき,N5,自然
海,うみ,N5,自然
木,き,N5,自然
花,はな,N5,自然
草,くさ,N5,自然
鳥,とり,N5,自然
犬,いぬ,N5,自然
猫,ねこ,N5,自然
動物,どうぶつ,N5,自然
虫,むし,N5,自然
色,いろ,N5,色
音,おと,N5,様子
声,こえ,N5,様子
味,あじ,N5,食べ物
授業,じゅぎょう,N5,学校
教科書,きょうかしょ,N5,学校
漢字,かんじ,N5,学校
字,じ,N5,学校
意味,いみ,N5,学校
問題,もんだい,N5,学校
答え,こたえ,N5,学校
話,はなし,N5,様子
物,もの,N5,様子
所,ところ,N5,位置
次,つぎ,N5,位置
最初,さいしょ,N5,位置
最後,さいご,N5,位置
三つ,みっつ,N5,数
四つ,よっつ,N5,数
五つ,いつつ,N5,数
一枚,いちまい,N5,数
一冊,いっさつ,N5,数
一本,いっぽん,N5,数
一回,いっかい,N5,数
おはよう,おはよう,N5,あいさつ
こんにちは,こんにちは,N5,あいさつ
